Column Name, P-value, KS Score, Group 1Min, Group 1Q1, Group 1Median, Group 1Q3, Group 1Max, Group 2Min, Group 2Q1, Group 2Median, Group 2Q3, Group 2Max
Column_724, 3.292387584785672e-9, 0.9047619047619047, -2, -2, -2, 0, 0, 0, 2, 2, 2, 2
Column_2961, 3.738232723371482e-9, 0.9000000000000005, -2, 0, 0, 2, 2, -2, -2, -2, -2, -2
Column_3783, 3.738232723371482e-9, 0.9000000000000005, -2, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2920, 3.738232723371482e-9, 0.9000000000000005, -2, 0, 0, 2, 2, -2, -2, -2, -2, -2
Column_3774, 7.011930369671404e-9, 0.8857142857142861, -2, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2756, 7.011930369671404e-9, 0.8857142857142861, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2708, 7.011930369671404e-9, 0.8857142857142861, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2621, 7.011930369671404e-9, 0.8857142857142861, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_885, 7.011930369671404e-9, 0.8857142857142857, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_759, 7.011930369671404e-9, 0.8857142857142857, -2, -2, -2, 0, 2, -2, 2, 2, 2, 2
Column_2786, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3732, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3803, 1.302164576166831e-8, 0.8714285714285718, -2, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2600, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2743, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3738, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3737, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_3804, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2737, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2934, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2866, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2939, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3733, 1.302164576166831e-8, 0.8714285714285718, -2, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2941, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2721, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2615, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2714, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2717, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3706, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2718, 1.302164576166831e-8, 0.8714285714285718, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_1005, 1.302164576166831e-8, 0.8714285714285713, -2, -2, -2, 0, 2, -2, 2, 2, 2, 2
Column_758, 1.302164576166831e-8, 0.8714285714285713, -2, -2, -2, 0, 2, -2, 2, 2, 2, 2
Column_760, 1.302164576166831e-8, 0.8714285714285713, -2, -2, 0, 0, 2, 0, 2, 2, 2, 2
Column_886, 1.302164576166831e-8, 0.8714285714285713, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_888, 1.302164576166831e-8, 0.8714285714285713, -2, -2, 0, 0, 2, -2, 2, 2, 2, 2
Column_3800, 1.663340487567666e-8, 0.8666666666666671, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2763, 1.663340487567666e-8, 0.8666666666666671, -2, 0, 2, 2, 2, -2, -2, -2, -2, -2
Column_3750, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3904, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2711, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2731, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2861, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2586, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2774, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2734, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3775, 2.394149190010353e-8, 0.8571428571428574, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2875, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3759, 2.394149190010353e-8, 0.8571428571428574, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_3876, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3067, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2683, 2.394149190010353e-8, 0.8571428571428574, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_2775, 2.394149190010353e-8, 0.8571428571428574, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_956, 2.394149190010353e-8, 0.857142857142857, -2, -2, 0, 0, 0, -2, 2, 2, 2, 2
Column_851, 2.394149190010353e-8, 0.857142857142857, -2, -2, -2, 0, 0, -2, 2, 2, 2, 2
Column_903, 2.394149190010353e-8, 0.857142857142857, -2, -2, -2, -2, 0, 0, 2, 2, 2, 2
Column_2834, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2893, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2762, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2959, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2760, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2744, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2916, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3749, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3910, 3.045995977668525e-8, 0.8523809523809528, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_1014, 3.045995977668525e-8, 0.8523809523809522, -2, -2, 0, 0, 2, 0, 2, 2, 2, 2
Column_2835, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2768, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2739, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2914, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_2831, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2639, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_3703, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2761, 5.522484913811354e-8, 0.8380952380952384, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_753, 5.522484913811354e-8, 0.838095238095238, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_740, 5.522484913811354e-8, 0.838095238095238, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_3801, 6.98683682021084e-8, 0.8333333333333338, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_3761, 6.98683682021084e-8, 0.8333333333333338, 0, 2, 2, 2, 2, -2, -2, -2, 0, 0
Column_3746, 6.98683682021084e-8, 0.8333333333333338, 0, 2, 2, 2, 2, -2, -2, -2, 0, 0
Column_3792, 6.98683682021084e-8, 0.8333333333333338, -2, 2, 2, 2, 2, -2, -2, -2, 0, 0
Column_3765, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_3768, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2684, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3062, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 0, 2, -2, -2, -2, -2, 2
Column_3704, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2817, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3755, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2818, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2623, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2828, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2748, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2676, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2625, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3837, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2772, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2627, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3795, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_3794, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3793, 9.912810616796719e-8, 0.8238095238095241, -2, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_3763, 9.912810616796719e-8, 0.8238095238095241, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_951, 9.912810616796719e-8, 0.8238095238095238, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_1017, 9.912810616796719e-8, 0.8238095238095238, -2, -2, -2, 0, 2, 0, 2, 2, 2, 2
Column_2867, 1.2491244105738986e-7, 0.8190476190476195, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3165, 1.2491244105738986e-7, 0.8190476190476195, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_3689, 1.2491244105738986e-7, 0.8190476190476195, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2912, 1.2491244105738986e-7, 0.8190476190476195, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_1762, 1.2491244105738986e-7, 0.819047619047619, -2, -2, -2, -2, 2, -2, 0, 2, 2, 2
Column_2862, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3735, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2821, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3771, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2269, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_3797, 1.7616358416461253e-7, 0.8095238095238098, 0, 2, 2, 2, 2, -2, -2, -2, -2, 2
Column_3065, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3766, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2801, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_3066, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2806, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2802, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2715, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3822, 1.7616358416461253e-7, 0.8095238095238098, 0, 2, 2, 2, 2, -2, -2, -2, -2, 0
Column_3609, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2796, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_3748, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2803, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2824, 1.7616358416461253e-7, 0.8095238095238098, 0, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_899, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, 0, 0, -2, 2, 2, 2, 2
Column_898, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, 0, 0, 0, 2, 2, 2, 2
Column_795, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, 0, 0, 0, -2, 2, 2, 2, 2
Column_901, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, 0, 0, 0, 2, 2, 2, 2
Column_940, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, -2, 0, 0, 2, 2, 2, 2
Column_905, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, 0, 0, 0, 2, 2, 2, 2
Column_642, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, 0, 0, -2, 2, 2, 2, 2
Column_900, 1.7616358416461253e-7, 0.8095238095238094, -2, -2, -2, -2, 0, 0, 2, 2, 2, 2
Column_2619, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_3042, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2981, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2629, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3906, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2923, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2964, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2769, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2908, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_3133, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2892, 2.2109954245230767e-7, 0.8047619047619051, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_866, 2.2109954245230767e-7, 0.8047619047619047, -2, -2, -2, 0, 2, -2, 2, 2, 2, 2
Column_729, 2.2109954245230767e-7, 0.8047619047619047, -2, -2, 0, 0, 2, 0, 2, 2, 2, 2
Column_3747, 2.475501079679532e-7, 0.8000000000000005, 0, 2, 2, 2, 2, -2, -2, -2, 0, 0
Column_2672, 2.475501079679532e-7, 0.8000000000000005, 0, 2, 2, 2, 2, -2, -2, -2, 0, 0
Column_1800, 2.475501079679532e-7, 0.7999999999999999, -2, -2, -2, -2, 0, 0, 0, 2, 2, 2
Column_2906, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_3211, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2839, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2753, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2907, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_2782, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2704, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2832, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3798, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3786, 3.8746015496027297e-7, 0.7904761904761908, -2, 2, 2, 2, 2, -2, -2, -2, -2, 2
Column_2722, 3.8746015496027297e-7, 0.7904761904761908, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_843, 3.8746015496027297e-7, 0.7904761904761903, -2, -2, 0, 0, 2, 0, 2, 2, 2, 2
Column_1006, 3.8746015496027297e-7, 0.7904761904761903, -2, -2, 0, 0, 2, -2, 2, 2, 2, 2
Column_767, 3.8746015496027297e-7, 0.7904761904761903, -2, -2, 0, 0, 2, -2, 2, 2, 2, 2
Column_2913, 4.329460039365074e-7, 0.7857142857142861, -2, 0, 0, 0, 2, -2, -2, -2, -2, 0
Column_3758, 4.329460039365074e-7, 0.7857142857142861, -2, 2, 2, 2, 2, -2, -2, -2, 0, 2
Column_2652, 4.329460039365074e-7, 0.7857142857142861, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2705, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2675, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2218, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2953, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2880, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_3720, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_2891, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_3877, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3908, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2788, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2196, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 0, 2, -2, -2, -2, -2, 2
Column_2733, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 2
Column_2703, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3883, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2792, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 2, 2, 2, -2, -2, -2, -2, 0
Column_3776, 6.722383852908465e-7, 0.7761904761904764, -2, 2, 2, 2, 2, -2, -2, -2, -2, 2
Column_2886, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2270, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 2
Column_2854, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
Column_2887, 6.722383852908465e-7, 0.7761904761904764, -2, 0, 0, 2, 2, -2, -2, -2, -2, 0
